id,name,kana,area,category,lat,lng,zoom,url,description,image,image2,image3,image4,image5,image6,image7,image8,image9,image10,電話番号,住所,アクセス,営業時間,定休日,料金,決済方法,駐車場,駐車場：大型バスの駐車,ウェブサイト,駐車場：台数,関連資料,駐車場：備考,備考,オンライン予約,メールアドレス
1462,西山動物園,にしやまどうぶつえん,"丹南,鯖江市",動植物園・水族館・テーマパーク,35.950621,136.180923,16,https://www.fuku-e.com/spot/detail_1462.html,西山公園の中腹にある”日本で一番小さい動物園”です。みんなに大人気のレッサーパンダをはじめ、タンチョウヅルやリスザルなどが飼育されています。併設されている「レッサーパンダのいえ」では、天候に左右されずに間近でレッサーパン…,https://www.fuku-e.com/lsc/upfile/spot/0000/1462/1462_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1462/1462_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1462/1462_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1462/1462_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1462/1462_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1462/1462_1_l.jpg,,,,,0778-52-2737（西山動物園）,福井県鯖江市桜町3-8-9,福井鉄道西山公園駅から徒歩約5分/ハピライン鯖江駅から徒歩約20分/北陸自動車道鯖江ICから車で約5分,9:00～16:30,月曜日(祝日の場合翌日)、年末年始,無料,,あり,,"https://www.city.sabae.fukui.jp/nishiyama_zoo/,https://www.fuku-e.com/fukutabi/detail_10.html",30,,,,,
1463,万葉菊花園,まんようきっかえん,"丹南,越前市",,35.886959,136.237686,16,https://www.fuku-e.com/spot/detail_1463.html,たけふ菊人形展で展示される菊を栽培しています。また「山野草展」などの植物に関わるイベント等を随時開催しています。,https://www.fuku-e.com/lsc/upfile/spot/0000/1463/1463_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1463/1463_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1463/1463_3_l.jpg,,,,,,,,0778-27-7800（万葉菊花園）,福井県越前市余川町22-96-1,ハピラインふくい武生駅から車で20分/北陸自動車道武生ICから車で10分,9:00～17:00(入園は16:30まで),月曜日(祝日除く)・祝日の翌日(日曜日は除く)・12/29～1/3,,,,,,,,,,,
1464,嶺南牧場,れいなんぼくじょう,"若狭路,若狭町",,35.472797,135.88983,16,https://www.fuku-e.com/spot/detail_1464.html,「若狭牛」の里です。場内にはヤギや羊も飼われ、親しみ、ふれあえる牧場として開放されています。,https://www.fuku-e.com/lsc/upfile/spot/0000/1464/1464_1_l.jpg,,,,,,,,,,嶺南牧場 0770-62-0583,福井県若狭町安賀里,舞鶴若狭自動車道若狭上中ICから車で約10分,,,,,,,http://www.shokunet-tikusan.jp/reinan/reinan.html,,,,,,
1465,荒磯遊歩道・二の浜遊歩道,ありいそゆうほどう,"あわら・坂井・福井市,坂井市",,36.240119,136.132132,16,https://www.fuku-e.com/spot/detail_1465.html,米ケ脇から東尋坊を経て雄島近くまで約4キロの荒磯遊歩道は、三国にゆかりの文人、詩人、俳人たちの碑の銀座通りです。また、遊歩道からのみる海岸の美しさは格別のものがあります。４月中旬から５月中旬にかけては、薄紫色の花が咲き誇る初夏の風物詩、ハマ…,https://www.fuku-e.com/lsc/upfile/spot/0000/1465/1465_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1465/1465_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1465/1465_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1465/1465_9_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1465/1465_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1465/1465_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1465/1465_5_l.jpg,,,,"一般社団法人 ＤＭＯさかい観光局
TEL:0776-82-1555",福井県坂井市三国町米ｹ脇~安島,北陸自動車道金津ICから車で25分,荒磯遊歩道・二の浜遊歩道の散策は24時間いつでも自由です。,なし,無料,,あり,,,169,,東尋坊の市営駐車場,,,
1466,越前松島,えちぜんまつしま,"あわら・坂井・福井市,坂井市",自然・公園,36.2549578,136.1478936,14,https://www.fuku-e.com/spot/detail_1466.html,かの松島に負けるとも劣らない、北陸の「越前松島」。東尋坊から北東へ続く海岸線沿いの静かな漁村の間に、雄大な岩場が姿を見せます。あたり一帯は、美しい小島が点在。石橋で岩山を登山できるコース、また海食洞遺跡探訪ができるコースなど、さまざまな奇…,https://www.fuku-e.com/lsc/upfile/spot/0000/1466/1466_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1466/1466_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1466/1466_3_l.jpg,,,,,,,,"一般社団法人 ＤＭＯさかい観光局
TEL:0776-82-1555",福井県坂井市三国町梶,北陸自動車道金津ICから車で25分,,なし,無料,,,,,,,,,,
1467,越前岬,えちぜんみさき,"丹南,越前町","自然・公園,海岸・岬",35.98061080711829,135.96392154693604,14,https://www.fuku-e.com/spot/detail_1467.html,越前町の最北部にあり、日本海に突き出た断崖で、海食作用によってできた岩礁が多く見られる景勝地です。越前水仙の群生地として知られ、近くには、玉川観音をまつった海食洞や浸食作用によってできた呼鳥門、鳥糞岩などがあり、多くの観光客が訪れます。＼…,https://www.fuku-e.com/lsc/upfile/spot/0000/1467/1467_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1467/1467_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1467/1467_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1467/1467_1_l.jpg,,,,,,,越前町観光連盟 0778-37-1234,福井県越前町血ヶ平,北陸自動車道敦賀ICから車で1時間、鯖江ICから車で45分,,,無料,,,,http://www.town-echizen.jp/spot/spot01Detail.php?272,,,,,,
1468,雄島,おしま,"あわら・坂井・福井市,坂井市","自然・公園,海岸・岬",36.251466,136.11931,16,https://www.fuku-e.com/spot/detail_1468.html,標高27メートル、周囲2キロの越前海岸では一番大きな小島です。土地の人は昔から、神の島とあがめています。224mの朱塗りの橋を渡り78段の石段を上がると、ヤブニッケイやタブの樹木の中から伝説と神秘に満ちた雰囲気に出会えます。,https://www.fuku-e.com/lsc/upfile/spot/0000/1468/1468_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1468/1468_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1468/1468_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1468/1468_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1468/1468_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1468/1468_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1468/1468_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1468/1468_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1468/1468_9_l.jpg,,0776-82-1555（一般社団法人 ＤＭＯさかい観光局）,福井県坂井市三国町安島,北陸自動車道金津ICから車で25分,雄島散策は24時間いつでも自由です,なし,無料,,あり,5,"https://kanko-sakai.com/spot/k006/,https://www.fuku-e.com/fukutabi/detail_669.html",32,,,,,
1469,音海大断崖,おとみだいだんがい,"若狭路,高浜町","自然・公園,海岸・岬",35.549476841087575,135.5041265487671,15,https://www.fuku-e.com/spot/detail_1469.html,県の名勝に指定されている、高さ260mにおよぶ絶壁の大断崖です。押廻埼灯台まで続く遊歩道があり、途中から大断崖の一部が楽しめます。全体を見るのは海上からになり、漁船ツアーがおすすめです。漁船ツアーの詳細はこちら,https://www.fuku-e.com/lsc/upfile/spot/0000/1469/1469_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1469/1469_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1469/1469_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1469/1469_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1469/1469_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1469/1469_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1469/1469_9_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1469/1469_10_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1469/1469_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1469/1469_2_l.jpg,"高浜町産業振興課 0770-72-7705
",福井県高浜町音海(押回鼻~今戸鼻<県名勝指定>),JR若狭高浜駅から車で20分/舞鶴若狭自動車道大飯高浜ICから車で30分,,,無料,,あり,,https://wakasa-takahama.jp/spot/otomicliff/,3,"/lsc/upfile/spot/0000/1469/1469_1_file.jpg,/lsc/upfile/spot/0000/1469/1469_2_file.jpg,/lsc/upfile/spot/0000/1469/1469_3_file.jpg",,,,
1470,亀島（弁天島）,がめじま（べんてんじま）,"あわら・坂井・福井市,福井市","自然・公園,海岸・岬",36.125463,136.050777,16,https://www.fuku-e.com/spot/detail_1470.html,国・県指定無形民俗文化財「仏舞」で有名な糸崎町の本尊千手観音が、亀にのって渡ってきたあと、その亀が島になったと伝えられる島です。周囲2ｋｍ。まるで亀が海に向かって泳ぎ出すかのようです。島内には仙女の弁財天をまつった社殿があることから、別名「…,https://www.fuku-e.com/lsc/upfile/spot/0000/1470/1470_9_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1470/1470_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1470/1470_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1470/1470_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1470/1470_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1470/1470_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1470/1470_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1470/1470_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1470/1470_10_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1470/1470_6_l.jpg,0776-20-5346（福井市おもてなし観光推進課 ）,福井県福井市松蔭町沖,JR福井駅前から京福バス越前海岸ブルーライン45分/北陸自動車道福井北ICから車で40分,見学自由(上陸できません),無,無料,,あり,,"https://fuku-iro.jp/fukuiromikke/keikan1/,https://fuku-iro.jp/event/detail_11686.html,https://fuku-iro.jp/course/detail_20.html",,,,,,
1471,気比の松原,けひのまつばら,"若狭路,敦賀市",,35.654153,136.049092,16,https://www.fuku-e.com/spot/detail_1471.html,敦賀湾最奥部に広がる気比の松原は、白砂青松の景勝地で、日本三大松原のひとつに数えられ、国の名勝にも指定されています。かつては氣比神宮の神苑でしたが、織田信長によって没収され、江戸期には小浜藩の藩有林となっていました。アカマツとクロマツが入…,https://www.fuku-e.com/lsc/upfile/spot/0000/1471/1471_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1471/1471_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1471/1471_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1471/1471_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1471/1471_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1471/1471_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1471/1471_7_l.jpg,,,,"敦賀観光案内所
0770-21-8686
(一社)敦賀観光協会
0770-22-8167",福井県敦賀市松島町,JR敦賀駅からコミュニティバス「松原線」「常宮線」で「気比の松原」下車/JR敦賀駅からぐるっと敦賀周遊バス「松原海岸」下車/北陸自動車道敦賀ICから車で約13分,,,,,,,"https://tsuruga-kanko.jp/spot/nature/kehi-pine-park/,https://www.fuku-e.com/spot/detail_1346.html",,,,,,
1472,呼鳥門,こちょうもん,"丹南,越前町",,35.991337,135.963353,16,https://www.fuku-e.com/spot/detail_1472.html,越前海岸一帯は越前加賀海岸国定公園に指定され、日本海の荒波により形成された「呼鳥門」は、越前岬の北1.7kmに位置し、風と波の侵食作用によってくり抜かれて出来た天然のトンネルです。,https://www.fuku-e.com/lsc/upfile/spot/0000/1472/1472_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1472/1472_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1472/1472_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1472/1472_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1472/1472_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1472/1472_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1472/1472_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1472/1472_2_l.jpg,,,越前町観光連盟 0778-37-1234,福井県越前町梨子ヶ平,JR福井駅から京福バス越前海岸左右行きで1時間10分、呼鳥門下車すぐ/北陸自動車道敦賀ICから車で50分間、鯖江ICから車で45分,見学自由,,無料,,,,http://www.town-echizen.jp/spot/spot01Detail.php?266,,,,,,
1474,名勝　蘇洞門,めいしょうそとも,"若狭路,小浜市","自然・公園,海岸・岬",35.5669506519802,135.7126522064209,16,https://www.fuku-e.com/spot/detail_1474.html,内外海半島北側の海岸にある海蝕洞で、日本海の荒波が創りあげた海の芸術。約6kmにわたる断崖美と地獄門、網掛岩、夫婦亀岩、白糸の滝、大門・小門などと名付けられた奇岩、洞門、洞窟などが豪壮な景観をなし、若狭湾国定公園を代表する景勝地となっている。…,https://www.fuku-e.com/lsc/upfile/spot/0000/1474/1474_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1474/1474_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1474/1474_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1474/1474_2_l.jpg,,,,,,,若狭フィッシャーマンズ・ワーフ 0770-52-3111,福井県小浜市内外海半島,"遊覧船乗り場へはJR小浜駅から車で5分/舞鶴若狭自動車道小浜ICから車で10分
",9時30分～15時30分(12月～2月は運休),年末年始,"大人:2,200円
小人:1,100円
※令和6年3月1日（金）より大人：2,500円、小人：1,200円に変更となります。",,あり,,"http://www.wakasa-fishermans.com/,https://www.fuku-e.com/fukutabi/detail_17.html",,,,,,
1475,立石岬灯台,たていしみさきとうだい,"若狭路,敦賀市","自然・公園,海岸・岬",35.76218444303943,136.01872444152832,16,https://www.fuku-e.com/spot/detail_1475.html,敦賀半島の最先端に立って航路の安全を知らせるのが立石岬灯台です。明治14年、洋式の灯台としては始めて日本人の手で造られたものです。そのレトロなたたずまいは、国際港敦賀の歴史を象徴しています。,https://www.fuku-e.com/lsc/upfile/spot/0000/1475/1475_1_l.jpg,,,,,,,,,,"敦賀観光案内所
0770-21-8686
(一社)敦賀観光協会
0770-22-8167",福井県敦賀市立石,JR敦賀駅からコミュニティバス「常宮線」で「立石」下車、登山道徒歩約300m/北陸自動車道敦賀ICから車で立石集落まで約45分、立石集落から登山道徒歩約300m,,,,,,,https://tsuruga-kanko.jp/spot/history_culture/tateishi-cape-lighthouse/,,,,,,
1476,東尋坊,とうじんぼう,"あわら・坂井・福井市,坂井市","自然・公園,海岸・岬",36.237397,136.125742,16,https://www.fuku-e.com/spot/detail_1476.html,サスペンスドラマの終盤、断崖絶壁の海岸で刑事に追い詰められた犯人が犯行を自供する。。。そんなシーンに見覚えのある方は多いのではないでしょうか！坂井市にある『東尋坊』は、まさにそんな名シーンに相応しい福井が誇る舞台です！『東尋坊』は約1kmにお…,https://www.fuku-e.com/lsc/upfile/spot/0000/1476/1476_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1476/1476_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1476/1476_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1476/1476_9_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1476/1476_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1476/1476_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1476/1476_3_l.jpg,,,,"【東尋坊タワー】
TEL:0776-81-3700
【東尋坊観光遊覧船】
TEL:0776-81-3808",福井県坂井市三国町東尋坊,えちぜん鉄道三国駅から京福バス東尋坊行きで約15分、終点下車/JR芦原温泉駅から京福バス東尋坊行きで約45分/北陸自動車道金津ICから車で約15分,"【東尋坊商店街】
営業時間　午前9時から午後5時（冬季は午後4時頃まで。店舗により営業時間が異なります。）
【東尋坊タワー】
営業時間　午前9時から午後5時（冬季は午前9時から午後4時30分）
【東尋坊遊覧船】
営業時間　午前9時から午後4時（冬季は午前9時から午後3時30分）

東尋坊散策は24時間いつでも自由です",なし,"基本無料
(駐車場ご利用の方は別途料金が必要です。)
【東尋坊タワー】
展望台入場料　大人(中学生以上)500円、小人300円
【東尋坊観光遊覧船】
大人(中学生以上)1,800円、小人900円",,あり,,"https://www.fuku-e.com/feature/detail_268.html,https://happybus.jp/course/?word=%E3%81%AF%E3%81%B4%E3%83%90%E3%82%B9%E5%AE%9A%E6%9C%9F,https://tojinbo-arcade.notion.site/2024-101a0efd4a1280d1bc7be0cfd451e62d",,,,"ボランティアガイドきたまえ三国
0776-82-0947",https://www.jalan.net/kankou/spt_guide000000213842/activity/l00004552F/,
1477,鳥糞岩,とりくそいわ,"丹南,越前町",,35.990322,135.961012,16,https://www.fuku-e.com/spot/detail_1477.html,越前町の北端、高さ約100メートルの大断崖が鳥糞岩です。先端部が海鳥の棲息地となっており、その糞が白く見えることからこの名が付けられました。,https://www.fuku-e.com/lsc/upfile/spot/0000/1477/1477_1_l.jpg,,,,,,,,,,越前町観光連盟 0778-37-1234,福井県越前町左右,北陸自動車道敦賀ICから車で1時間、鯖江ICから車で40分,,,無料,,,,http://www.town-echizen.jp/spot/spot01Detail.php?269,,,,,,
1478,西浦海岸,にしうらかいがん,"若狭路,敦賀市","自然・公園,海岸・岬",35.709519,136.037841,16,https://www.fuku-e.com/spot/detail_1478.html,敦賀湾の西側に位置する西浦海岸は、ドライブに最適な美しい景色がお楽しみいただけるエリアです。かの松尾芭蕉も「奥の細道」のしめくくりに、西浦の色ヶ浜にとどまり、数々の句を残しています。また、沿岸一帯は海水浴場となっており、夏になれば、県内外…,https://www.fuku-e.com/lsc/upfile/spot/0000/1478/1478_1_l.jpg,,,,,,,,,,"敦賀観光案内所
0770-21-8686
(一社)敦賀観光協会
0770-22-8167",福井県敦賀市名子､縄間､常宮､沓､手､色､浦底､立石,JR敦賀駅からコミュニティバス「常宮線」で各所へ/北陸自動車道敦賀ICから車で各所へ,,,,,,,,,,,,,
1479,弁ヶ滝,べんがたき,"永平寺・奥越,勝山市",,36.055326934346425,136.5807008743286,15,https://www.fuku-e.com/spot/detail_1479.html,落差約40メートルの滝。法恩寺山の中の平から南西へ流れ出る谷出川が、流路を南へと転じるところ、標高約830メートルの地点で見られます。また”越前地理指南”に、「漲拾二丈、往昔弁と云ル児此滝壺に身を投たる由、卒塔婆あり」と記され…,https://www.fuku-e.com/lsc/upfile/spot/0000/1479/1479_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1479/1479_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1479/1479_3_l.jpg,,,,,,,,"勝山市商工文化課
TEL:0779-88-8117
FAX:0779-88-1119",福井県勝山市平泉寺町平泉寺 林道法恩寺線沿い,中部縦貫自動車道勝山ICから車で35分,,,,,,,,,,,,,
1480,鉾島,ほこじま,"あわら・坂井・福井市,福井市","自然・公園,海岸・岬",36.1044782,136.0375806,16,https://www.fuku-e.com/spot/detail_1480.html,鉾(ほこ)島は、福井市南菅生町の越前海岸にあり、鷹巣海水浴場から越廼方面に国道305号沿いに約5キロメートルのところに位置します。日本海の荒波に浸食された高さ約50メートルの柱状の岩場で、遊歩道が整備されていて、断がいの上には松が生え、地蔵が安置…,https://www.fuku-e.com/lsc/upfile/spot/0000/1480/1480_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1480/1480_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1480/1480_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1480/1480_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1480/1480_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1480/1480_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1480/1480_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1480/1480_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1480/1480_9_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1480/1480_10_l.jpg,0776-20-5346（福井市おもてなし観光推進課）,福井県福井市南菅生町,"・JR福井駅前から越前海岸ブルーライン バス45分
・北陸自動車道福井北ICから車で50分",見学自由,無,無料,,あり,,"https://www.fuku-e.com/fukutabi/detail_44.html#nav_article6,https://fuku-iro.jp/blog/detail_17.html,https://fuku-iro.jp/feature/26",10台程度,,無料,トイレあり,,
1482,夫婦岩,めおといわ,"丹南,南越前町",自然・公園,35.8235963,136.070654,16,https://www.fuku-e.com/spot/detail_1482.html,南越前町河野の海岸線には、荒波に削られてできた変わった形の岩が数多く見られます。中でも、仲良く寄り添うように並ぶ夫婦岩や、巨大な坊主岩、日本列島の形に似た日本列島などが有名。長い年月をかけて自然が造り出した造形美に、古代のロマンを感じずに…,https://www.fuku-e.com/lsc/upfile/spot/0000/1482/1482_1_l.jpg,,,,,,,,,,"南越前町河野観光協会 0778-48-2240
南越前町河野事務所 0778-48-2111",福井県南越前町河野,北陸自動車道武生ICから車で20分/北陸自動車道敦賀ICから車で30分,,,,,,,,,,,,,
1483,池河内湿原,いけのこうちしつげん,"若狭路,敦賀市",,35.653181541171946,136.13348007202148,16,https://www.fuku-e.com/spot/detail_1483.html,市内を流れる笙の川の源流にあたり、県の自然環境保全地域に指定されています。多数の湿生植物の群落がみられ、なかでもヤナギトラノオとミズドクサは県内ではここだけに生育し、日本国内での分布の南限にあたります。中心部の阿原池周辺は、豊富な昆虫相が…,https://www.fuku-e.com/lsc/upfile/spot/0000/1483/1483_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1483/1483_2_l.jpg,,,,,,,,,"敦賀観光案内所
0770-21-8686
(一社)敦賀観光協会
0770-22-8167",福井県敦賀市池河内,北陸自動車道敦賀ICから車で約15分/JR敦賀駅からタクシーで約20分,,,,,,,https://tsuruga-kanko.jp/spot/nature/ikenokouchi/,,,,,,
1484,一乗滝,いちじょうだき,"あわら・坂井・福井市,福井市","自然・公園,山・川・湖",35.97839302312994,136.30762710058593,16,https://www.fuku-e.com/spot/detail_1484.html,朝倉氏遺跡を貫いて流れる一乗谷川の上流に、落差17mの荘厳な水の糸を引く一乗滝。ここは、泰澄(たいちょう)大師が白山大権現をまつり、滝水山浄教寺を建てたところとして知られており、また、佐々木小次郎が燕返しをあみだしたところと伝えられています。,https://www.fuku-e.com/lsc/upfile/spot/0000/1484/1484_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1484/1484_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1484/1484_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1484/1484_3_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1484/1484_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1484/1484_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1484/1484_8_l.jpg,,,,0776-20-5346（福井市おもてなし観光推進課）,福井県福井市浄教寺町,JR福井駅から京福バス浄教寺行き、終点「浄教寺」下車、徒歩20分/北陸自動車道福井ICから車で15分,見学自由,無,無料,,あり,,"https://fuku-iro.jp/feature/25,https://fuku-iro.jp/feature/23,https://fuku-iro.jp/feature/26",,,,,,
1485,猪ヶ池,いのがいけ,"若狭路,敦賀市",,35.7489538988881,136.030265672864,9,https://www.fuku-e.com/spot/detail_1485.html,敦賀半島の先端近く、明神岬の付け根にたどり着くと、右手に猪ヶ池が現れます。周辺は野鳥の宝庫で観鳥小屋もあり、野鳥の生態が観察できます。,https://www.fuku-e.com/lsc/upfile/spot/0000/1485/1485_1_l.jpg,,,,,,,,,,"敦賀原子力館
0770-26-9006",福井県敦賀市明神町,JR敦賀駅からコミュニティバス「常宮線」で「原電前」下車/北陸自動車道敦賀ICから車で約35分,,,,,,,,,,,,,
1487,オウ穴群,おうけつぐん,"丹南,池田町","自然・公園,山・川・湖",35.9231154115535,136.41921043395996,16,https://www.fuku-e.com/spot/detail_1487.html,龍双ヶ滝の300ｍほど下流、部子川渓谷に見られる特異な渓谷美。何百年もの間、急流に侵食されて、なめらかな大きな穴を作りあげました。自然の偉大な力と神秘を十分に味わうことのできる静かな場所です。オウ穴群と龍双ヶ滝の中間に駐車場があります。※例年1…,https://www.fuku-e.com/lsc/upfile/spot/0000/1487/1487_2_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1487/1487_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1487/1487_3_l.jpg,,,,,,,,(一財)いけだ農村観光公社 0778-44-8060,福井県池田町東青,北陸自動車道「武生IC」または「鯖江IC」から車で50分/北陸自動車道「福井IC」から車で40分,,冬期(11月下旬～4月上旬頃)通行止め,,,あり,,https://www.e-ikeda.jp/see/p004016.html,15,,,,,
1488,大虫の滝,おおむしのたき,"丹南,越前市",,35.908219,136.110658,16,https://www.fuku-e.com/spot/detail_1488.html,大虫の滝は、市街地から越前陶芸村に通ずる道の右手、大虫神社の西約2kmにあります。小さな滝ですが、往時は水晶が採れる滝として知られていました。,https://www.fuku-e.com/lsc/upfile/spot/0000/1488/1488_1_l.jpg,,,,,,,,,,越前市観光交流推進課 0778-22-7434,福井県越前市大虫町,JR武生駅から車で10分/北陸自動車道武生ICから車で20分,,,,,,,,,,,,,
1489,御清水,おしょうず,"永平寺・奥越,大野市","歴史・文化・史跡,町並み・旧街道",35.982873,136.486321,16,https://www.fuku-e.com/spot/detail_1489.html,大野市は地下水が豊富で、町のいたるところに湧水地があります。なかでも名水百選に選ばれた”御清水(おしょうず)”は、古くはお殿様のご用水として利用されていたため”殿様清水”とも呼ばれてきました。湧きでる水の…,https://www.fuku-e.com/lsc/upfile/spot/0000/1489/1489_1_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1489/1489_4_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1489/1489_5_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1489/1489_6_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1489/1489_7_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1489/1489_8_l.jpg,https://www.fuku-e.com/lsc/upfile/spot/0000/1489/1489_2_l.jpg,,,,大野市観光交流課 0779-66-1111,福井県大野市泉町4-10,JR越前大野駅から徒歩15分/中部縦貫自動車道大野ICから車で約10分,,,,,あり,,https://www.ono-kankou.jp/tourism/detail.php?cd=12,14,,,,,
